result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:41.000796+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:44.747028+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:48.497009+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:52.621692+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:55.986922+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:35:59.732246+00:00,2.42,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:06.010260+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:09.761274+00:00,2.41,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:13.504008+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:17.248755+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:20.997220+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:25.134404+00:00,2.53,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:28.494170+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:34.766246+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:38.514825+00:00,2.53,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:42.261404+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:46.008715+00:00,2.4,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:54.813432+00:00,2.34,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:36:58.561998+00:00,2.3,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:02.306741+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:06.054833+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:09.801474+00:00,2.39,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:13.549180+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:17.295448+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:21.043429+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:24.786035+00:00,2.39,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:28.537266+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:32.282786+00:00,2.52,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:36.029768+00:00,2.39,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:39.776563+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:43.524785+00:00,2.54,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:47.273964+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:56.071917+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:37:59.818155+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:03.568029+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:07.312298+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:11.057925+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:14.804415+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:18.539706+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:22.272798+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:26.008816+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:29.744027+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:33.478261+00:00,2.14,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:37.211516+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:40.945633+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:44.722052+00:00,2.53,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:53.473641+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:38:57.209659+00:00,2.41,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:00.941970+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:04.676575+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:10.941354+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:14.675684+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:18.409489+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:22.143733+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:25.878792+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:29.611805+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:33.345410+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:37.080823+00:00,2.6,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:40.813608+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:44.552261+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:48.282931+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:39:57.072208+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:00.806416+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:04.540011+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:08.273051+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:12.008944+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:15.744607+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:19.476800+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:23.212548+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:26.946334+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:30.678818+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:34.413799+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:38.149154+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:41.887312+00:00,2.52,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:45.617914+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:51.883708+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:40:55.612263+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:01.875328+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:05.610027+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:09.346530+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:13.078956+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:16.814409+00:00,2.34,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:23.077153+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:26.814047+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:30.546252+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:34.281622+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:40.543536+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:44.279028+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:48.012510+00:00,2.42,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:51.749789+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:55.481554+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:41:59.216124+00:00,2.42,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:02.952478+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:06.684980+00:00,2.71,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:10.418806+00:00,2.42,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:14.153822+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:17.891683+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:21.625779+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:25.355997+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:29.092584+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:32.825787+00:00,2.39,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:36.559712+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:42.824622+00:00,2.53,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:49.091201+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:52.823441+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:42:56.555945+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:00.294529+00:00,2.58,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:06.555748+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:10.291559+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:14.025616+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:17.756370+00:00,2.42,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:21.494473+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:25.609969+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:28.968499+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:32.705238+00:00,2.62,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:36.431633+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:40.553546+00:00,2.45,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:43.902825+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:47.635297+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:51.372683+00:00,2.34,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:55.103555+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:43:58.837365+00:00,2.4,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:02.572701+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:06.305276+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:12.574855+00:00,2.43,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:16.306295+00:00,2.44,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:22.571516+00:00,2.49,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:28.846862+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:35.135823+00:00,2.38,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:38.870824+00:00,2.5,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:42.641187+00:00,2.51,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:46.364132+00:00,2.47,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:50.111705+00:00,2.39,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:53.872118+00:00,2.48,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:44:57.604774+00:00,2.53,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
_result,7,2025-05-07 23:00:00+00:00,2025-05-08 01:00:00+00:00,2025-05-08 00:45:01.353633+00:00,2.46,sound_voltage,mqtt_consumer,FryingMachine,OUTDOOREVENING/FINALE
