_time,humidity,light_lux,sound_avg,sound_db,sound_peak_to_peak,sound_raw,sound_rms,sound_voltage,temperature
2025-05-07 20:46:43.949200-04:00,65.4,144.88,504.0,9.85,173.0,523.0,505.25,2.46,64.2
2025-05-07 20:46:50.241871-04:00,64.8,142.82,506.0,9.89,164.0,516.0,507.55,2.47,64.4
2025-05-07 20:46:53.973984-04:00,64.7,144.88,509.0,9.95,131.0,507.0,509.91,2.49,64.4
2025-05-07 20:46:57.718645-04:00,64.6,144.88,500.0,9.78,158.0,525.0,501.65,2.44,64.4
2025-05-07 20:47:01.467232-04:00,64.2,142.82,510.0,9.97,152.0,512.0,511.1,2.49,64.6
2025-05-07 20:47:05.214604-04:00,64.2,146.94,499.0,9.76,141.0,514.0,499.98,2.44,64.6
2025-05-07 20:47:08.963818-04:00,64.2,144.88,534.0,10.44,209.0,546.0,535.89,2.61,64.6
2025-05-07 20:47:12.710077-04:00,64.1,142.82,492.0,9.62,381.0,611.0,506.18,2.4,64.8
2025-05-07 20:47:16.453896-04:00,64.1,146.94,501.0,9.79,199.0,442.0,502.98,2.45,64.8
2025-05-07 20:47:20.203427-04:00,64.1,146.94,503.0,9.83,136.0,514.0,504.41,2.46,64.8
2025-05-07 20:47:23.949851-04:00,64.1,142.82,504.0,9.85,114.0,507.0,505.22,2.46,64.9
2025-05-07 20:47:27.696922-04:00,64.1,144.88,497.0,9.72,231.0,489.0,499.49,2.43,64.9
2025-05-07 20:47:31.447670-04:00,63.9,146.94,504.0,9.85,119.0,508.0,504.89,2.46,64.9
2025-05-07 20:47:35.192246-04:00,64.0,146.94,503.0,9.83,124.0,518.0,503.99,2.46,64.9
2025-05-07 20:47:41.472445-04:00,63.7,142.82,502.0,9.81,147.0,449.0,503.03,2.45,65.1
2025-05-07 20:47:45.213610-04:00,63.8,144.88,502.0,9.81,144.0,446.0,503.31,2.45,65.1
2025-05-07 20:47:48.961283-04:00,63.8,146.94,506.0,9.89,126.0,509.0,506.82,2.47,65.1
2025-05-07 20:47:52.707160-04:00,63.9,142.82,502.0,9.81,111.0,452.0,503.21,2.45,65.3
2025-05-07 20:47:56.454867-04:00,63.9,146.94,504.0,9.85,183.0,515.0,504.74,2.46,65.3
2025-05-07 20:48:00.204400-04:00,64.0,146.94,515.0,10.07,231.0,525.0,517.48,2.52,65.5
2025-05-07 20:48:03.951798-04:00,63.9,142.82,499.0,9.76,111.0,523.0,499.87,2.44,65.5
2025-05-07 20:48:07.698051-04:00,63.9,146.94,499.0,9.76,146.0,494.0,500.8,2.44,65.5
2025-05-07 20:48:11.444563-04:00,63.8,144.88,502.0,9.81,107.0,507.0,503.37,2.45,65.5
2025-05-07 20:48:15.192815-04:00,63.8,146.94,505.0,9.87,128.0,515.0,505.68,2.47,65.7
2025-05-07 20:48:18.938635-04:00,63.7,142.82,502.0,9.81,132.0,513.0,503.17,2.45,65.7
2025-05-07 20:48:22.685718-04:00,63.7,146.94,481.0,9.4,275.0,502.0,484.18,2.35,65.7
2025-05-07 20:48:31.498313-04:00,63.5,146.94,506.0,9.89,122.0,513.0,507.49,2.47,65.8
2025-05-07 20:48:37.772411-04:00,63.4,142.82,544.0,10.64,137.0,530.0,545.84,2.66,65.8
2025-05-07 20:48:41.517881-04:00,63.3,146.94,504.0,9.85,118.0,511.0,504.62,2.46,66.0
2025-05-07 20:48:45.265704-04:00,63.2,144.88,503.0,9.83,131.0,508.0,504.46,2.46,66.0
2025-05-07 20:48:49.012046-04:00,63.2,144.88,505.0,9.87,133.0,517.0,505.99,2.47,66.0
2025-05-07 20:48:52.756346-04:00,63.2,146.94,502.0,9.81,150.0,476.0,503.53,2.45,66.0
2025-05-07 20:48:56.507177-04:00,63.0,144.88,602.0,11.77,488.0,567.0,611.6,2.94,66.0
2025-05-07 20:49:00.255588-04:00,63.0,144.88,515.0,10.07,207.0,518.0,516.98,2.52,66.2
